id	title	author	category	lyrics
LS_407	DUKA	LS	Lagu Sion	"Bawalah dukamu pada Yesus
Dialah Sahabat sejati
Yang ada di sisimu selalu
Sedia menghibur dan b'ri damai

Duka, bawa pada Yesus
S'karang bawalah, jangan lagi kau tunggu
Duka, bawa pada Yesus
Ia lenyapkan s'gala duka

Di balik susah terdapat suka
S'gala sakit ada obatnya
Yesus Penyembuh yang penuh kuasa
Tak seorangpun ditolak-Nya.

Yesus mengerti segala duka
Disembuhkan-Nya luka jiwa
Haraplah pada kuasa kasih-Nya
Jiwamu sejaht'ra dalam-Nya."
LS_408	BERDIAM, BERDIAM	LS	Lagu Sion	"Berdiam, berdiam, Bisik pun jangan
Berdiam dan dengar, Tuhan berfirman

Berjalan perlahan, Tuhanmu hadir
Berjalan perlahan, Datanglah hampir

Berdiam, berdiam, Suci rumah-Nya
Tenangkan langkahmu, Dengar sabda-Nya.

Berdiam, berdiam, Dan berdoalah
Di sini bagaikan, Firdaus rasanya.

Berdiam, berdiam, T'rima berkat-Nya
Berdiam dan tunggu, Sembahlah Allah."
LS_409	KU ‘KAN C’RITAKAN KEPADA YESUS	LS	Lagu Sion	"Ku 'kan c'ritakan kepada Yesus
Beban yang berat yang kupikul
Kala kupenat, Yesus menolong
Dia selalu menjagaku

Ku 'kan c'ritakan kepada Yesus
Beratnya beban yang kupikul
Ku 'kan c'ritakan kepada Yesus
Hanyalah Yesus Penolongku

Ku 'kan c'ritakan kepada Yesus
Duka lara dalam hidupku
Dialah Sahabat yang setiawan
Dengan doa, duka terhapus.

Dunia ini jahat, menggoda
Agar kujatuh dalam dosa
Ku 'kan c'ritakan kepada Yesus
Dia akan b'ri kemenangan."
LS_410	YA MATAHARI JIWAKU	LS	Lagu Sion	"Ya Matahari jiwaku,
Engkaulah Jurus'lamatku
Engkau dekat, g'lap pun lenyap
Wajah-Mu kupandang tetap

Bila malam kelam tiba
Aku tidur kar'na penat
Betapa manis perhentian
Di ribaan Jurus'lamat

Beserta aku ya Tuhan
Dari pagi hingga malam
Engkau sumber kehidupan
Tanpa Tuhan, hidup kelam

Bila kubangun, dekatlah
Di jalan hidup, pimpinlah
Penuhi dengan kasih-Mu
Sampai aku tiba surga"
LS_411	AKU MASUK DALAM TAMAN	LS	Lagu Sion	"Aku masuk dalam taman
S'lagi embun di atas bunga
Terdengarlah olehku seruan
Yang menyatakan Yesus

Sambil jalan Yesus menyatakan
Aku inilah milik-Nya
Dan kesukaan kami di taman
Tak terkira besarnya

Betapa indah suara-Nya
Melebihi nada yang merdu
Alunan lagu yang dib'rikan-Nya
Mengharukan hatiku.

Kurindu tinggal serta-Nya
Dalam taman yang indah itu
Di sana aku dengar suara-Nya
Bersabda kepadaku."
LS_412	KAMI SEMBAH SUJUD ALLAH	LS	Lagu Sion	"Kami sembah sujud Allah
Dengan doa dan pujian
Kasihilah kami Bapa
Dan pimpin di perjalanan
Amin"
LS_413	YESUS YANG PENUH KASIH	LS	Lagu Sion	"Yesus yang penuh kasih, Aku datang pada-Mu
Saat badai menerpa, dan ombak pun memalu
Ya Tuhanku lindungkan, Sampai topan berlalu
Pimpin ke pelabuhan, Tempat perhentianku

Lain upaya tidak b'ri, Harap dan penghiburan
Hamba yang lemah ini, Jangan Tuhan tinggalkan
Hanya oleh rahmat-Mu Dosaku dihapuskan
Dan perangai yang baru, Dalam aku ciptakan

Dari semua, ya Tuhan, Engkaulah yang kurindu
Engkau tolong yang lemah, Sakit buta dan lumpuh
Aku hina dan cemar, Engkau adil dan suci
Engkau kasih dan benar, Aku jahat dan keji

Cukup kemurahan-Mu, Menghapuskan dosaku
Sucikanlah hatiku, Dengan air hidup-Mu
Engkau perlindunganku, Sumber hidup yang baka
Tinggallah dalam aku, Sampai s'lama-lamanya"
LS_414	KUPERCAYA	LS	Lagu Sion	"Bapa, kumohon pada-Mu, Engkau Penolongku
Tanpa Engkau, tiada tentu, Arah yang kutuju

Pada Tuhan kuerpcaya, Kuasa-Mu nyatalah
Yang kuperlu, kuperoleh, Dengan segera

Imanku hanya pada-Mu, Kudamba wajah-Mu
B'rilah kasih karunia-Mu, Segarkan jiwaku

Kuyakin Tuhan p'lihara, Kau sabda hidupku
Di sini aku berserah, Roh-Mu b'ri harapan

Hatiku bersukacita, Melihat wajah-Mu
Aku mendengar auara-Mu, Dan kecap rahmat-Mu

Aku yakin dan percaya, Kau mati bagiku
Darah-Mu telah tercurah, Menebus jiwaku"
LS_415	KU HARAP PADA-MU	LS	Lagu Sion	"Kuharap pada-Mu, ya Tuhanku
Suara-Mu yang merdu, Hibur aku

Aku harap selalu, Pada-Mu ya Yesus
Oh, berkatilah aku, Selamanya

Kuharap pada-Mu, Datang hampir
Dipencobaanku, Tuhan hadir.

Kuharap pada-Mu, Selamanya
Curahkan rahmat-Mu, Dengan limpah

Kuharap, pada-Mu, Dan percaya
Ya Tuhan janji-Mu, Genapilah."
LS_416	KU PERLU ENGKAU YESUS	LS	Lagu Sion	"Kuperlu Engkau Yesus, Kar'na aku miskin
Tak punya harta dunia, Surgalah kuingin
Kuperlu kasih Tuhan, Yang b'ri penghiburan
Yang menghilangkan ragu, Dan b'ri kekuatan

Kuperlu hati Tuhan, Yang dapat merasa
Bahaya penggodaan, Dan b'ratnya derita
Aku perlu Roh Kudus, Yang menegur salah
Dan tunjukkan Penebus, Anak Domba Allah.

Kuperlu Engkau Yesus, Kuharapkan seg'ra
Lihat Engkau bertakhta, Di k'rajaan surga
Di sana umat Tuhan, Bahagia s'lamanya
Menyanyikan pujian, Bagi-Mu ya, Allah"
LS_417	‘BAK WANITA DI SUMUR	LS	Lagu Sion	"'Bak wanita di sumur, kumencari
Hal yang takkan memuaskan
Lalu kudengar suara Yesus
“Mari minum air kehidupan.”

Ya, Tuhanku, isi cawanku
Betapa dahaga jiwaku
Roti hidup, kenyangkanlah jiwaku
Ya Tuhan, sucikanlah hatiku

Berjuta manusia mendambakan
Kes'nangan dunia yang fana
Harta surga tak terbandingkan
Kutemukan dalam Yesus Tuhan.

Semua yang dunia b'rikan kepadamu
Sia-sialah adanya
Yesus datang s'lamatkan kamu
Bila engkau sujud dan berdoa."
LS_418	SEMUA MILIK-MU TUHAN	LS	Lagu Sion	"Semua milik-Mu, Tuhan, Pada-Mulah
Kami persembahkan, Amin"
LS_419	BAPA, AJARLAH AKU	LS	Lagu Sion	"Bapa, ajarlah aku, Berkata dan berdoa
Ajar s'panjang hidupku, Agar s'perti Yesus

Ku mau s'perti Yesus, Ku mau s'perti Yesus
Tuhan tolonglah aku, Jadi s'perti Yesus

Bapa, ku mau tiap hari, S'lalu turut pada-Mu
S'panjang hidupku ini, S'perti Tuhan Yesus.

Bapa, hidupku singkat, Ajar kukerja giat
Tidak lalaikan tugas, S'perti Tuhan Yesus.

Ajar kami bersatu, S'perti Yesus dan Engkau
Dosa pun kukalahkan, Aku s'perti Yesus."
LS_420	TUHAN, BIARLAH HAMBA-MU	LS	Lagu Sion	"Tuhan biarlah hamba-Mu, Pergi dalam damai
Kar'na aku t'lah lihat, Kasih karunia-Mu
S'gala bangsa dituntun, Ke bukit yang suci
'Tuk lihat kemuliaan, Umat pilihan-Mu

Biarkan aku ikut, T'rang kemuliaan-Mu
Hingga bayang yang g'lap lalu, Imanku nyatalah
Umat Allah berhimpun, Di tepi laut kaca
Di mana Bintang fajar, Bersinar s'lamanya"
LS_421	ADA TEMPAT TENANG TEDUH	LS	Lagu Sion	"Ada tempat tenang teduh, Dekat di hati-Mu
Tempat tiada dosa, keluh, Dekat di hati-Mu

Oh Yesus Jurus'lamat, Di utus Allahku
B'rikanlah kami tempat, Dekat di hati-Mu

Ada tempat penghiburan, Dekat di hati-Mu
Tempat kita jumpa Tuhan, Dekat di hati-Mu.

Ada tempat perhentian, Dekat di hati-Mu
Tempat penuh kedamaian, Dekat di hati-Mu"
LS_422	YESUS SAHABAT TERINDAH	LS	Lagu Sion	"Yesus, Sahabat terindah, Yang menghapuskan dosa
S'gala pergumulan kita, S'rahkanlah dalam doa
B'rapa susah kita tanggung, B'rapa sukapun lenyap
Kar'na kita tak bertekun, Dalam doa yang tetap

Kalau datang pencobaan, Kesukaran dan duka
Jangan putuslah harapan, S'rahkanlah dalam doa
Adakah teman setia, S'perti Yesus, Tuhan-Mu'
Yang mengerti keluh kita, Dalam doa yang sungguh

Bila kita jadi lemah, Dan beban b'rat rasanya
Yesuslah penolong kita, S'rahkanlah dalam doa
Jikalau temanmu undur, Haraplah pada Tuhan
Ia p'risai dan penghibur, Yang memb'ri perlindungan"
LS_423	SUCIKAN HATIMU	LS	Lagu Sion	"Sucikan hatimu, Di dalam doa
Carilah Tuhanmu, Dalam sabda-Nya
Tunjukkanlah kasih, Tolong yang lemah
Minta berkat Yesus, Dalam hidupmu

Sucikan hatimu, S'lagi di dunia
Gunakan waktumu, Bersama Tuhan
Pandanglah pada-Nya, Tiru kasih-Nya
Buangkan s'gala dosa, Cari rahmat-Nya

Sucikan hatimu, Oleh kuasa-Nya
Yesus pemimpinmu, Di mana saja
Meski dalam duka, Dan kesusahan
Turut dengan pasrah, Di jalan Tuhan

Sucikan hatimu, Badan dan jiwa
Setia dan menurut, Pada sabda-Nya
Roh-Nya yang menuntun, Dalam kasih-Nya
Dan pasti engkaupun, Tiba di surga"
LS_424	KU PERLU DOA KASIHKU	LS	Lagu Sion	"Doakan aku, kasihku, Di perjalanan hidupku
Agar aku tetap setia, Dan hidup bagi Tuhanku

Kuperlu doa temanku, Memikul beban jiwaku
Berdoa pada Allahku, Kuperlu doa kasihku

Doakan aku, kasihku, Di dalam pencobaanku
Hati kus'rahkan pada-Nya, Kuasa-Nya yang menjagaku.

Doakan aku, kasihku, Agar imanku pun teguh
Agar kusanggup berjalan, Dalam lindungan Tuhanku."
LS_425	BERSABDALAH YA YESUS	LS	Lagu Sion	"Bersabdalah ya Yesus, kepada jiwaku
Bisik padaku Tuhan, “Tiada kutinggalkan.”
Penuhilah hatiku, Dengan firman Tuhan
Kiranya aku s'lalu, Menyanyi pujian

Bersabdalah ya Yesus, Kepada jiwaku
Pegang tanganku, Tuhan, Sucikan hatiku
Ku mau turut firman-Mu, Yang t'rangi jalanku
Tuhan, pimpinlah aku, Kujadi milik-Mu

Pimpin aku ya Yesus, Pada jalan lurus
Ajarkanlah padaku, Firman-Mu yang kudus
B'rikanlah hati baru, Kujadi milik-Mu
Dalam kerajaan-Mu, Kupandang wajah-Mu.

Nyatakanlah padaku, S'gala kehendak-Mu
Kulakukan kerja-Mu, Dan turut hukum-Mu
Tolong aku supaya, Hidup bagi Engkau
Kiranya perbuatanku, Muliakan nama-Mu."
LS_426	PERTAMA KU MOHON	LS	Lagu Sion	"Pertama kumohon, Agar kulihat t'rang
Betapa aku bersuka, Menuju neg'ri t'rang

Lalu aku mohon, Kekuatan di jalan
Agar aku boleh tiba, Di neg'ri yang senang

Kemudian kumohon, Iman pengharapan
Agar kut'rima damai-Nya, Dalam pergumulan

Dan s'karang kumohon, Kasih yang sejati
Kasih yang tak pernah gagal, Yang benar dan suci

Aku s'lalu mohon, T'rang, iman dan kuasa
Tuhanku sabar menunggu, Agar kuberdoa"
LS_427	KUPERLU PADA-MU TUHAN	LS	Lagu Sion	"Kuperlu pada-Mu Tuhan, Miskin buta dan lemah
Pimpinlah aku ya Tuhan, B'rilah kuat dan kuasa

Tiap jam, tiap jam, Kuperlu pada-Mu Tuhan
Tiap jam, tiap jam, Ya Tuhan p'liharakan

Gantikan dengan jubah-Mu, Pakaiankuyang keji
Ajarku kenal dosaku, Agar ku jadi suci.

Aku s'lamat serta Tuhan, Ingat diri, kugagal
Bagiku, Engkau ya Tuhan, Terang dan hidup kekal

Apapun pengalamanku, Yang senang atau susah
Kalau bergantung pada-Mu, Pasti aku bahagia."
LS_428	TAMAN TEMPAT BERDOA	LS	Lagu Sion	"Ada taman tempat Yesus tunggu
Taman itu amatlah indah
Sana Tuhan hadir takkan jemu
Itu taman tempat berdoa

Taman yang amat indah tempat berdoa
Taman indah tempat berdoa
Sana Yesus tunggu dan membuka pintu
Masuk taman tempat berdoa

Ada taman tempat Yesus tunggu
Dengan beban aku ke sana
Sana Tuhan menghiburkan aku
Dalam taman tempat berdoa.

Ada taman tempat Yesus tunggu
Engkau dipanggil-Nya ke sana
Disediakan-Nya berkat bagimu
Dalam taman tempat berdoa."
LS_429	BERJAGALAH S’KARANG	LS	Lagu Sion	"Berjagalah sekarang, Kar'na singkat waktu
Jangan dunia menang, Berdirilah teguh
Berjaga, berdoa, Lawan musuh yang kuat
Akan datang Yesus, Ia takkan lambat

Berjagalah, Berdoalah
Siang malam berjaga dan berdoa
Kristen jagalah

Jangan kamu bimbang, Janganlah tertidur
Tuhan sampai menang, Tuhan 'kan menghibur
Ingat Getsemani, Tempat Yesus jaga
Agar kita ini, Diselamatkan-Nya.

Harap pada Yesus, Kar'na musuh dekat
P'risai pakailah, Pasti kamu kuat
Seb'lum malam datang, Rajinlah bekerja
Pada waktu s'karang, Berjaga, berdoa."
LS_430	BISIK DOA WAKTU PAGI	LS	Lagu Sion	"Bisik doa waktu pagi, Dan doa hari siang
Bisik doa malam sunyi, Agar hatiku s'nang

Tuhan jawab doa pagi, Dan jawab doa siang
Jawab doa malam sunyi, Agar hatiku s'nang

Mungkin Yesus datang pagi, Ataupun hari siang
Mungkin datang malam sunyi, Biar hatiku s'nang"
LS_431	YA YESUS KU BERJANJI	LS	Lagu Sion	"Ya Yesus, ku berjanji, T'rus setia pada-Mu
Kiranya Engkau jadi, Tuhan, Sahabatku
Ku tak takut bahaya, Bila Engkau dekat
Ku tak akan kesasar, Kar'na Jurus'lamat

Ya Yesus, b'rilah aku, Rasa hadirat-Mu
Agar dosa dan tipu, Jauh dari hatiku
Musuhku s'lalu dekat, Mau menyerang aku
Tapi Yesus Sahabat, Lindungi jiwaku

Ya Yesus, Kau t'lah janji, Kepada murid-Mu
Di mana Engkau ada, Di situ umat-Mu
Dan aku pun berjanji. Berbakti pada-Mu
Kiranya Engkau jadi, Tetap Sahabatku"
LS_432	SAAT PENGHAKIMAN	LS	Lagu Sion	"Saat penghakiman, Yesus, tolongku!
Jangan biarkan aku, Jauh dari-Mu
Bila aku bimbang, B'ri aku kuasa
Agar ku tak takut, Dan tak berdosa

Kesenangan dunia, Menggoda aku
Harta dunia juda, Menjerat aku
Ingatkanku s'lalu, Duka, derita
Dan pergumulan-Mu, Salib Golgota

Banyak pencobaan, Dalam hidupku
Curahkan berkat-Mu Tuntun jalanku
Jangan biarkan aku, Melupakan-Mu
Agar aku bers'rah, Hanya pada-Mu"
LS_433	INILAH JAM KUBERDOA	LS	Lagu Sion	"Inilah jam kuberdoa, Sungguh senanglah rasanya
Menyembah Allah Bapaku, Dan nyatakan kehendakku
Jika datang kesusahan, Dan berbagai pencobaan
Senanglah s'lalu jiwaku, Pada waktu kuberdoa

Inilah jam kuberdoa, Memohon dengan percaya
Kepada Bapa di surga, Yang bersedia menjawabnya
Disuruh-Nya kuserahkan, kepada-Nya semua susah
Dib'rikan-Nya penghiburan, Pada waktu kuberdoa

Inilah jam kuberdoa, Untuk mendapat kekuatan
Sehingga di bukit Pisgah, Kupandang ke neg'ri Tuhan
Dan bila aku tinggalkan, Dunia dan pergumulan
Bersama Tuhan di surga, Ku takkan lagi berdoa"
LS_434	YA ALLAH KOTA YANG TEGUH	LS	Lagu Sion	"Ya Allah kota yang teguh, Benteng dan perlindungan
Sungguhpun banyak seteru, Tuhan memb'rikan bantuan
Musuh sangat berang, Selalu menyerang
Besar kuasanya, Tiada samanya, Di seluruh dunia

Pasti binasa manusia, Yang harap kuasa diri
Tapi Penolong tersedia, Allah pilih sendiri
Siapakah Yesus' Kristuslah nama-Nya
Raja alam s'kalian Tiada lain Tuhan, Dib'rinya kes'lamatan

Kalaupun dunia penuh setan, Janganlah ketakutan
Pada kita bangsa s'kalian, Tuhan b'ri kemenangan
Kalau harus mati, Dan harta binasa
Tetaplah setia, Tuhan berkuasa, Kekal kerajaan-Nya"
LS_435	JALAN SERTA YESUS S’LALU SEJAHT’RA	LS	Lagu Sion	"Jalan serta Yesus s'lalu sejaht'ra
Ke mana saja aku dipimpinkan-Nya
Tanpa Tuhan sukacitaku hilang
Jalan serta Yesus s'lamanya senang

Di manapun saja, Tidak kugentar
Jalan serta Yesus aku bergemar

Serta Yesus takkan sendiri aku
Meski sobat sangkal, Yesus milikku
Tangan-Nya memimpin di jalan sepi
Serta Yesus aku s'lalu memuji.

Serta Yesus kutidur dengan tenang
Meski bayang maut s'lalu menghadang
Waktu bangkit aku masuk neg'ri t'rang
Sana serta Yesus, Oh sungguh senang"
LS_436	BILA KU PERLU YESUS DEKAT	LS	Lagu Sion	"Bila kuperlu Yesus dekat
Bila kubimbang, bila lemah
Yesus sedia memb'ri berkat
Bila kuperlu Dia

Bila kuperlu Dia, Bila kuperlu Dia
Yesus membuat s'lalu ceria
Bila kuperlu Dia

Bila kuperlu Yesus dekat
Sepanjang jalan dipimpin-Nya
Kusenang, walau beban berat
Bila kuperlu Dia.

Bila kuperlu Yesus kuat
Pikul beban sepanjang hari
Duka diganti dengan rahmat
Bila kuperlu Dia.

Bila kuperlu Yesus sedia
S'gala doaku dijawab-Nya
Kar'na kasihku, dijaga-Nya
Bila kuperlu Dia."
LS_437	IA ALLAH TAKKAN GAGAL	LS	Lagu Sion	"Ia Allah takkan gagal
Dan janji-Nya takkan gagal
Lindungan-Nya takkan gagal
Jawab doa takkan gagal

He cannot fail, dor He is God
He cannot fail, He pledged His word
He cannot fail, He'll serve you too
He cannot fail, He'll answer you"
LS_438	TUHAN S’LALU PIMPIN AKU	LS	Lagu Sion	"Tuhan s'lalu pimpin aku, Pada jalan yang lurus
Bagaimana boleh aku, Sangkal Tuhan yang tulus'
Damai surga, hidup suci, Oleh iman pada-Mu
Penghiburan dalam susah, Kar'na Yesus sertaku
Penghiburan dalam susah, Kar'na Yesus sertaku

Tuhan s'lalu pimpin aku, dalam perjalananku
Lepaskan dari bahaya, dan b'ri roti padaku
Meski takut aku rasa, Dan lemahlah jiwaku
Air hidup dib'rikan-Nya, Memuaskan jiwaku
Air hidup dib'rikan-Nya, Memuaskan jiwaku

Tuhan s'lalu pimpin aku, Aku rasa kasih-Nya
Nanti k'lak di dunia baru, Aku hidup s'lamanya
Dalam surga kota suci, Dengan lagu yang merdu
Aku s'lalu akan nyanyi, Tuhan sudah pimpinku
Aku s'lalu akan nyanyi, Tuhan sudah pimpinku"
LS_439	KU PERCAYA ENGKAU	LS	Lagu Sion	"Kupercaya Engkau,
Ya Domba Golgota, Penebusku
Dengarlah doaku, Ampuni dosaku
Aku s'lalu menjadi milik-Mu

Kiranya rahmat-Mu
B'ranikan hatiku, Tetap teguh
Engkau t'lah korbankan, Hidup-Mu bagiku
Kusembah Dan kasih kepada-Mu

Dalam kesusahan
Atau pencobaan, Pimpin aku
T'rangilah jalan g'lap, Air mataku lenyap
B'ri hatiku tetap di jalan-MU"
LS_440	PEGANG TEGUH JANJI KRISTUS	LS	Lagu Sion	"Pegang teguh janji Kristus Rajaku
Mari puji Dia s'lama-lamanya
Ku 'kan nyanyi puji kemuliaan-Mu
Kupegang teguh janji Allah

Pegang teguh,
Pegang teguh, janji Tuhan Jurus'lamat
Pegang teguh
Ku memegang teguh janji Allah

Pegang teguh janjiNya, takkan gagal
Bila badai keraguan menerpa
Kumenang oleh firman-Nya yang kekal
Kupegang teguh janji Allah.

Peganglah teguh janji Kristus Tuhan
Jalin tali kasihmu kepada-Nya
Dengan pedang Roh dapat kemenangan
Kupegang teguh janji Allah."
LS_441	SETIAP SAAT DALAM KASIH-NYA	LS	Lagu Sion	"Setiap saat dalam kasih-Nya
Dengan Yesus aku hidup baru
Memandang Yesus yang mulia itu
Setiap saat aku milik-Nya

Setiap saat dalam kasih-Nya
Setiap saat hidup dib'ri-Nya
Memandang Yesus yang maha mulia
Setiap saat aku milik-Nya

Dalam cobaan Ia s'lalu dekat
Ditanggung-Nya bebanmu yang berat
Dalam kesusahan Yesus jaga
Setiap saat aku milik-Nya.

Meski dalam kepedihan hati
Dalam tangisan atau bersedih
Dalam bahaya sepi, sendiri
Setiap saat Ia peduli.

Dalam lemah Dia ikut merasa
Bagi yang sakit disembuhkan-Nya
Setiap saat senang dan susah
Jurus'lamatku s'lalu beserta."
LS_442	TAK KU MENGERTI RAHMAT-NYA	LS	Lagu Sion	"Tak kumengerti rahmat-Nya, Yang nyata padaku
Ku tak layak kar'na dosa, Kristus s'lamatkanku

Tapi ku ta'u Siapa Dia,
Yang kupercaya memimpin aku
Pada-Nya aku berjanji
Setia s'lama-lamanya

Tak kumengerti tebusan, Bagi manusia
Bila percaya sabda-Nya, Hatiku damailah.

Tak kumengerti Roh Allah, Yang nyatakan dosa
Dan Yesus alam sabda-Nya, Percayalah Dia.

Aku tak ta'u bila Tuhan, Datang ke dunia
Bersama Dia berjalan, Jumpa di angkasa."
LS_443	AKU MEMBANGUN HARAPAN	LS	Lagu Sion	"Aku membangun harapan
Dalam kebenaran Tuhan
Yang lain ku tak percaya
Bersandar hanya pada-Nya

Yesuslah Batu Karangku
Semua yang lain takkan teguh
Semua yang lain takkan teguh

Bila g'lap tutup wajah-Nya
Tetap kuyakin rahmat-Nya
Andaikan badai menimpa
Ku t'rus berjangkar pada-Nya.

Janji dan korban darah-Nya
Menolongku dalam susah
Bila semua tinggalkanku
Dia tetap harapanku.

Bila Tuhan datang seg'ra
Imanku tetap pada-Nya
Pegang teguh kebenaran
Tetap setia pada Tuhan."
LS_444	KU ALASKAN PERCAYAKU	LS	Lagu Sion	"Kualaskan percayaku, Pada Yesus, Tuhan
Dialah pengharapanku, Tuhan kehidupan

Imanku teguh pada-Nya,
Hanya pada Tuhan
Yesus t'lah mati dan bangkit
B'ri kes'lamatan

Yesus sudah s'lamatkanku, Takutku lenyap
Meski besarlah dosaku, Aku disambut-Nya.

Aku percaya firman-Nya, Firman kehidupan
Dalam Yesus dan darah-Nya, Aku dis'lamatkan.

Yesus, Penyembuh yang Agung, Mencari yang sesat
Dis'rahkan s'luruh hidup-Nya, Agar aku s'lamat."
LS_445	PERCAYA YANG MENANG	LS	Lagu Sion	"Dalam dunia banyak amat, Pencobaan kita
Kekuatan kita tak dapat, binasakan dosa
Tapi Jurus'lamat kita, Besarlah kuasa-Nya
Bangunlah hai orang saleh, Kenakan percaya

Percaya yang menang, Percaya yang menang
Ajaiblah percaya, Yang kalahkan dunia

Orang saleh, s'panjang masa, Yang sebelum kita
Pegang teguh pengharapan, Dan tetap percaya
Meski tajam panah setan, Mau membunuh kita
Dapat kita lawan setan, Asalkan percaya.

Kanan kiri ada musuh, Yang menyerang kita
Majulah jangan bertangguh, tetaplah setia
Pakailah ketopong s'lamat, Dan lawanlah setan
Musuh dapat dikalahkan, Oleh kuasa Tuhan.

Semua orang yang menang, Dapat jubah putih
Di depan para malaikat Engkau diakui
Nyalakanlah percayamu, Dan b'ranikan hati
Berharaplah pada Tuhan, Bagi-Nya pujian."
LS_446	ALLAH UTUS PUTRA-NYA	LS	Lagu Sion	"Allah utus Yesus Putra-Nya
Dia t'lah datang ke dunia
Dia t'lah mati s'bagai tebusan
Kubur-Nya yang kosong bukti Yesus hidup.

Yesus hidup, Hari esok cerah
Yesus hidup, takut lenyap
Kar'na ku ta'u Yesus hidup
Hidupku pun berarti, kar'na Dia hidup

Betapa s'nang, kupeluk Yesus
Bayi Tuhan, ditanganku
Tapi yang terlebih bahagia
Di ribaan-Nya kus'lamat Yesus hidup."
LS_447	BAIK BERHARAP PADA YESUS	LS	Lagu Sion	"Baik berharap pada Yesus
Dan percaya firman-Nya
Janji-Nya tiada berubah
“Demikianlah sabda-Nya”

Yesus, Yesus, maha kasih
Ku ta'u Dia setia
Yesus, Yesus maha mulia
Kuberharap pada-Nya

Baik berharap pada Yesus
Darah-Nya menyucikan
Hanyalah oleh percaya
Kudapat pengampunan.

Baik berharap pada Yesus
Dihapus-Nya dosaku
Hidup damai dan bahagia
Dib'rikan-Nya padaku.

Aku senang t'lah berharap
Pada Engkau, ya Tuhan
Engkau Sahabat yang tetap
Serta aku s'lamanya."
LS_448	TUHAN BATU KARANG KITA	LS	Lagu Sion	"Tuhan Batu Karang kita, Pelindung dalam bahaya
Meski apapun menimpa, Pelindung dalam bahaya

Tuhanku, Batukarangku
Pelindung yang maha kuasa
Pemimpin pada jalanku
Pelindung dalam bahaya

Siang malam Tuhan jaga, Pelindung dalam bahaya
Ketakutanku hilanglah, Pelindung dalam bahaya.

Tuhan ada dalam topan, Pelindung dalam bahaya
Ia s'lalu meluputkan, Pelindung dalam bahaya.

Oh Batu Karang yang teguh, Pelindung dalam bahaya
Engkau saja Penolongku, Pelindung dalam bahaya."
LS_449	TIAP HARI AKU S’LALU BERJALAN	LS	Lagu Sion	"Tiap hari aku s'lalu berjalan
Kuteguh hadapi cobaan
Percaya Bapa b'ri kekuatan
Tak ada yang aku takutkan
Tak terkira kemurahan Tuhan
Yang terbaik Tuhan s'lalu b'rikan
Dalam suka duka kehidupan
Dia b'riku kedamaian

Tiap hari Tuhan dekat denganku
Mencurahkan berkat yang limpah
Ditanggung-Nya semua bebanku
Dialah Tuhan yang maha kuasa
Dilindunginya akan umat-Nya
Dan s'gala yang dimilikinya
Umur dan kekuatan ditambahkan
Itulah yang dijanji-Nya

Tolong aku dalam pencobaan
Kupercaya janji-Mu Tuhan
Hiburan-Mu teguhkan imanku
Tertulis dalam Alkitab-Mu
Tolong aku bila bebanku b'rat
Dengan tangan Bapa yang kuat
Hari demi hari 'kan berlalu
Sampai tiba di surga"
LS_450	B’RI KUBERJALAN DENGAN-MU	LS	Lagu Sion	"B'ri ku berjalan dengan-Mu
Dalam banyak pencobaan
B'ri tahu rahasia itu
Agar kudapat bertahan

Tolonglah aku menyentuh
Hati dengan penuh kasih
Mengajak yang lari jauh
Agar pulang rumah lagi

Ajar aku agar tabah
Dan makin dekat dengan-Mu
Teguh beriman percaya
Kuat, menang, bersama-Mu

Dalam sinar pengharapan
Menjalani masa depan
Dalam damai yang Kau b'rikan
Aku dapat kes'lamatan"
LS_451	APAKAH JANGKARMU AKAN TAHAN	LS	Lagu Sion	"Apakah jangkarmu akan tahan
Bila ditimpa kesusahan?
Bila menderu ombak dan topan
Dapatkah jangkarmu bertahan?

Pada kita adalah jangkar
Yang tahan gelombang yang besar
Di Batu Karang terikat kuat
Berakarkan kasih Jurus'lamat

Kalau berjangkar di atas karang
Dan kemudimu Tuhan pegang
Bila angin k'ras datang melawan
Pastikan jangkarmu bertahan.

Di pantai emas kita k'lak tiba
Di sana pelabuhan kita
Di neg'ri mulia, yang tenang dan t'rang
Tiada lagi topan menyerang."
LS_452	YESUS TAK PERNAH GAGAL	LS	Lagu Sion	"Kasih sahabat dunia, Tiada yang keal
Tetapi kasih Yesus, Tak pernah gagal

Yesus tak pernah, Tak pernah gagal
Langit bumi tak kekal, Yesus takkan gagal

Angin ribut menempuh, Habislah kerja
Ingat bahwa Tuhan-Mu, Tak pernah gagal

Sungguhpun g'lap hidupmu, Yesus t'rang kekal
Kuasa-Nya tetap teguh, Tak pernah gagal."
