segmentId	songId	label	text	order
LSEB_170_s1	LSEB_170	Chorus	Oh ya, kita k'lak beramai, Berkumpul di tepi sungai permai \nDengan orang saleh semua, Di tepi sungai Allah	
LSEB_170_s2	LSEB_170	Bait 2	Di tepi sungai yang jernih, Kita berjalan-jalan \nMenyembah Allah dan nyanyi, Memuji nama Tuhan.	
LSEB_170_s3	LSEB_170	Bait 3	Buanglah s'mua beban kita, Seb'lum tiba di sungai \nDi sana tersedia jubah, Dan mahkota yang permai.	
LSEB_170_s4	LSEB_170	Bait 4	Seg'ra kita tiba di surga, Di tepi sungai permai \nHati kita penuh suka, Menyanyi lagu damai.	
LSEB_171_s0	LSEB_171	Bait 1	Kita dijamu oleh Raja \nDuduk bersama umat Allah \nSudahkah engkau bersedia \nK'lak Raja datang	
LSEB_171_s1	LSEB_171	Chorus	K'lak Raja datang, K'lak Raja datang \nSudahkah engkau bersedia, K'lak Raja datang	
LSEB_171_s2	LSEB_171	Bait 2	Mahkota indah ganti duri \nGanti kita Yesus t'lah mati \nNama-Nya patutlah dipuji \nK'lak Raja datang.	
LSEB_171_s3	LSEB_171	Bait 3	Saat itu akan terbuka \nYang s'karang masih rahasia \nPerangai kita akan nyata \nK'lak Raja datang.	
LSEB_171_s4	LSEB_171	Bait 4	Tuhan bergembira memandang \nPada umat-Nya yang t'lah menang \nTetap percaya jangan bimbang \nK'lak Raja datang.	
LSEB_172_s0	LSEB_172	Bait 1	Di seluruh dunia nyatalah \nKedatangan Tuhan dekat sudah \nKita yang menunggu sudah lelah \nMari Tuhan Yesus datanglah, datanglah \nref \nTiup nafiri, tiuplah k'ras \nYesus datang kembali ke dunia \nDari dosa kita akan bebas \nMari Tuhan Yesus datanglah, datanglah	
LSEB_172_s1	LSEB_172	Bait 2	Tanda-tanda di langit nyatakan \nHari Tuhan sudah hampir tiba \nKabar Injil segera b'ritakan \nAgar hati orang yang jahat gentarlah.	
LSEB_172_s2	LSEB_172	Bait 3	Bagi kita yang telah ditebus \nItulah tanda kerja selesai \nKita mengabarkan Tuhan Yesus \nAkan datang membawa upah dan damai.	
LSEB_172_s3	LSEB_172	Bait 4	Marilah kita b'ranikan hati \nSeg'ra kita mendengar suara-Nya \nOrang yang mempunyai hati suci \nAkan s'lamat di surga s'lama-lamanya.	
LSEB_173_s0	LSEB_173	Bait 1	Pada waktu penuaian, Yang penuh sukacita \nYesus akan berk'rajaan, Dan menghakimi dunia \nSemua orang k'lak dibawa, Ke hadapan tahta-Nya \nTuhan akan b'ri pahala, Waktu jemput umat-Nya	
LSEB_173_s1	LSEB_173	Bait 2	Sukacita tak terduga, Diperoleh umat-Nya \nAmat rindulah mereka, Hendak pulang ke surga \nDan di sanalah mereka, Akan hidup s'lamanya \nTuhan hantarkan ke surga, Waktu jemput umat-Nya	
LSEB_173_s2	LSEB_173	Bait 3	T'lah lama mereka kerja, Tugasnya amat berat \nSeg'ra hilang beban s'mua, Tak lagi rasa penat \nSurga k'lak diwarisinya, Tiada lagi sengsara \nTuhan akan b'ri mahkota, Waktu jemput umat-Nya	
LSEB_173_s3	LSEB_173	Bait 4	Di surga kita berjumpa, Dan tak lagi berpisah \nSana tiada lagi susah, Dalam surga yang indah \nTiada lagi kematian, Tiada dosa di sana \nTuhan datang melepaskan, Waktu jemput umat-Nya	
LSEB_174_s0	LSEB_174	Bait 1	Kristus t'lah ada di pintu \nYa dahulu dipermalu \nSemua umat yang setia \nDi angkat ke surga	
LSEB_174_s1	LSEB_174	Chorus	Di pintu, di pintu \nKristus Yesus ada di pintu \nDia datang, Dia datang \nSudah ada di pintu	
LSEB_174_s2	LSEB_174	Bait 2	Tanda-tanda Yesus datang \nDigenapkan semua s'karang \nDan seg'ra kita ke sana \nMasuk surga mulia.	
LSEB_174_s3	LSEB_174	Bait 3	Janganlah mencari dunia \nDamai dan kesenangannya \nKar'na Yesus datang seg'ra \nBinasakan semua.	
LSEB_174_s4	LSEB_174	Bait 4	Di dunia baru yang indah \nKita tinggal selamanya \nDan kita hidup di sana \nKekal selamanya.	
LSEB_175_s0	LSEB_175	Bait 1	Yesuslah, Penyembuh agung, Ia berpengasihan \nHai yang bersusah dan murung, Dengarlah suara Tuhan	
LSEB_175_s1	LSEB_175	Chorus	Lagu yang amat merdu, Bagi surga dan dunia \nLagu dari hal Yesus, Itu yang terindah	
LSEB_175_s2	LSEB_175	Bait 2	Ketakutan dihapuskan, Oleh kehadiran-Nya \nAku rindu mendengarkan, Nama Yesus yang indah.	
LSEB_175_s3	LSEB_175	Bait 3	Hormati dan puji Domba, Yang mati ganti kita \nBetapa merdu terdengar, Kabar s'lamat yang segar.	
LSEB_175_s4	LSEB_175	Bait 4	'Pabila k'lak Tuhan datang, Kita akan ke surga \nDi sana kita s'lalu s'nang, Dan memakai mahkota.	
LSEB_176_s0	LSEB_176	Bait 1	Kasih Allah benar, teguh \nAbadi dan s'lalu baru \nTak terkira, tak terbeli \nMaha besar, maha tinggi	
LSEB_176_s1	LSEB_176	Bait 2	Kasih Allah luar biasa \nLebih besar dari dosa \nBagai bintang yang memancar \nSelamanya takkan pudar	
LSEB_176_s2	LSEB_176	Bait 3	Kulihat Dia tak ragu \nPikul salib ganti aku \nDiutus Bapa di surga \nMemb'ri aku hidup baka	
LSEB_176_s3	LSEB_176	Bait 4	Kuasa-Nya yang s'lamatkan \nMeski dalam kematian \nKasih kekal dalam Dia \nHidup abadi, bahagia	
LSEB_177_s0	LSEB_177	Bait 1	S'gala hormat dan puji, Bagi-Mu Raja \nAnak-anak pun ikut, Nyanyikan Hosana \nEngkaulah Raja Israel, Engkau putra Daud \nYang datang demi Allah, Raja dan Tuhanku	
LSEB_177_s1	LSEB_177	Bait 2	Malaikat yang di surga, Memuji-Mu, Allah \nSeluruh ciptaan-Mu, Sujud menyembah \nBangsa Ibrani dulupun, Mengagungkan Engkau \nDoa pujian kami, Dib'rikan pada-Mu	
LSEB_177_s2	LSEB_177	Bait 3	Kepada-Mu ya Tuhan, Kidung dilantunkan \nPada-Mu maha tinggi, Kami persembahkan \nT'rimalah puji dan syukur, Yang tulus dan murni \nEngkau Raja yang agung, Allah maha kasih	
LSEB_178_s0	LSEB_178	Bait 1	Kukasih pada-Mu, Ya Yesus Tuhanku \nKukasih Penebus, Kukasih Allahku \nKukasih Tuhanku, Tuhanku pun ta'u \nBetapa besarnya, Kasihku pada-Nya	
LSEB_178_s1	LSEB_178	Bait 2	Kusenang, bersyukur, Ajaiblah Allah \nBahagia, abadi, Bebas dari dosa \nHartaku itulah, Surga yang baka \nBetapa kurindu, Agar masuk surga	
LSEB_178_s2	LSEB_178	Bait 3	Ya Yesus, Penebus, Serta-Mu ku s'lamat \nBetapa bahagia, Bila Engkau dekat \nKupuji nama-Mu, Di setiap lagu \nKasih dan rahmat-Mu, Penuhi hatiku	
LSEB_178_s3	LSEB_178	Bait 4	Siapakah setara, Dengan Raja salam? \nKasih-Nya padaku, Oh sangatlah dalam \nKupuji, kupuji, Dan bersoraklah \nHatiku penuhlah, Dengan kasih Allah	
LSEB_179_s0	LSEB_179	Bait 1	Yesus terindah, Raja alam s'mesta \nAnak Allah dan manusia \nEngkau kusembah, Kau kukasihi \nEngkaulah Raja yang mulia	
LSEB_179_s1	LSEB_179	Bait 2	Indahlah padang, Indah pula hutan \nDihiasi bunga-bunga \nTerlebih indah, Kasih-Nya Yesus \nYang menggembirakan jiwa	
LSEB_179_s2	LSEB_179	Bait 3	Indah t'rang bulan, Matahari juga \nIndahlah bintang semua \nTerlebih indah, Cahaya Yesus \nLebih dari malaikat-Nya	
LSEB_180_s0	LSEB_180	Bait 1	Jika kumengenang Tuhan, \nHatiku bersuka \nLebih besar kesukaan \nMelihat wajah-Nya	
LSEB_180_s1	LSEB_180	Bait 2	Nama Yesus amat indah \nTak ada bandingan \nNama itu amat mulia \nMemb'ri kes'lamatan	
LSEB_180_s2	LSEB_180	Bait 3	Berbahagia orang suci \nYang kenal Tuhannya \nSemua orang berbakti \nYesus b'ri rahmat-Nya	
LSEB_180_s3	LSEB_180	Bait 4	Tuhanlah sukacitaku \nKar'na anug'rah-Nya \nDalam Dia kemuliaan \nKekal selamanya	
LSEB_181_s0	LSEB_181	Bait 1	Di salib Kristus kupuji \nPada setiap waktu \nCahaya kasih yang suci \nMulia, agung menyatu	
LSEB_181_s1	LSEB_181	Bait 2	Bila datang kesusahan \nTakut tanpa harapan \nSalib-Nya takkan tinggalkan \nT'rang-Nya b'ri kesukaan	
LSEB_181_s2	LSEB_181	Bait 3	Bila mentari bersinar \nT'rang dan kasih sertaku \nDari salib 'kan memancar \nTiap hari hidup baru	
LSEB_181_s3	LSEB_181	Bait 4	Berkat, suka dan derita \nDi salib disucikan \nDi sana damai berlimpah \nAbadi kesukaan	
LSEB_182_s0	LSEB_182	Bait 1	Kunyanyikan hal Yesus, Berkat-Nya tiap hari \nCawan p'nuh melimpah, Hatiku memuji \nKunyanyikan hal Yesus, Anak Domba Allah \nYang b'ri aku hidup-Nya, Ditebus Darah-Nya	
LSEB_182_s1	LSEB_182	Bait 2	Kunyanyikan hal Yesus, Duduk di kaki-Nya \nBila kenang kasi-Nya, Lengkap sukacita \nKunyanyikan hal Yesus, Saat hati sendu \nRahmat dan kemenangan, Itulah laguku	
LSEB_182_s2	LSEB_182	Bait 3	Kunyanyikan hal Yesus, Dalam perjalanan \nMenuju rumah surga, Yang p'nuh kemuliaan \nBila aku k'lak masuk, Istana yang mulia \nPujian bagi Yesus, Kunyanyi s'lamanya	
LSEB_183_s0	LSEB_183	Bait 1	Kuingin ta'u kasih Yesus, Dan nyatakan anug'rah-Nya \nMelihat kasih Penebus, Mati ganti kita semua \nref \nKuingin lebih ta'u, Akan kasih Yesus \nKasih Tuhan yang s'lamatkan, Kasih Yesus kepadaku	
LSEB_183_s1	LSEB_183	Bait 2	Kuingin ta'u kasih Yesus, Tentang hidup-Nya yang suci \nRoh-Nya s'lalu mengajarkan, Tentang Yesus yang Ilahi.	
LSEB_183_s2	LSEB_183	Bait 3	Kuingin ta'u firman Tuhan, Yang jadi t'rang kehidupan \nS'lalu dengar suara-Nya, Setia hidupkan firman-Nya.	
LSEB_183_s3	LSEB_183	Bait 4	Kuingin ta'u takhta Yesus, Takhta Yesus yang mulia \nDari hal kerajaan-Nya, Dan tentang kedatangan-Nya.	
LSEB_184_s0	LSEB_184	Bait 1	Layaklah Domba Allah, Layaklah Domba Allah \nLayaklah Domba Allah, Juruselamat	
LSEB_184_s1	LSEB_184	Chorus	Mulia, haleluya, Puji haleluya \nMulia haleluya, Bagi Penebus	
LSEB_184_s2	LSEB_184	Bait 2	K'rajaan-Nya datanglah, Lenyapkan kuasa dosa \nS'lamanya diberkati, Yang maha suci.	
LSEB_184_s3	LSEB_184	Bait 3	Setiap saat kiranya, Kasih, puji, sembah Dia \nHingga panda wajah-Nya, Di surga mulia.	
LSEB_185_s0	LSEB_185	Bait 1	Aku suka menyanyikan, Nama yang terindah \nSangat merdu kedengaran, Terindah di dunia	
LSEB_185_s1	LSEB_185	Chorus	Oh, kukasih Yesus, Oh, kukasih Yesus \nS'bab besar kasih-Nya, Di dalam hidupku	
LSEB_185_s2	LSEB_185	Bait 2	Kisah kasih Jurus'lamat, Yang mati bagiku \nDarah-Nya yang penuh berkat, Yang menebus aku.	
LSEB_185_s3	LSEB_185	Bait 3	Hati-Nya yang penuh kasih, Aku ditebus-Nya \nMenanggung duka dan pedih, Tak ada taranya.	
LSEB_186_s0	LSEB_186	Bait 1	Puji Dia, Yesus Jurus'lamat kita \nHai dunia, masyhurkan kasih-Nya \nJurus'lamat dan Khalik alam semesta \nBrilah hormat, pujilah Nama-Nya \nYesus akan melindungi umat-Nya \nDan menjaga umat-Nya di dunia	
LSEB_186_s1	LSEB_186	Chorus	Puji Yesus dan masyhurkanlah kasih-Nya \nPuji Yesus selama-lamanya	
LSEB_186_s2	LSEB_186	Bait 2	Puji Dia, Yesus Jurus'lamat kita \nYang t'lah mati kar'na dosa kita \nHanya Yesus jalan keselamatan \nPuji Yesus yang t'lah disalibkan \nMasyhurkanlah Yesus yang ganti kita \nPuji Dia selama-lamanya.	
LSEB_186_s3	LSEB_186	Bait 3	Puji Dia, Yesus Jurus'lamat kita \nNyanyi puji seg'nap tent'ra surga \nYesus, Khalik, bertakhta di surga mulia \nIa nabi, Iman serta Raja \nYesus datang dan kalahkan dunia \nKuasa, hormat, pujian bagi-Nya.	
LSEB_187_s0	LSEB_187	Bait 1	Beribu lidah menyembah, Memuji Penebus \nSungguh mulia Tuhan Allah, Anug'rah-Nya kudus	
LSEB_187_s1	LSEB_187	Bait 2	Ya Allah, Bapa rahmani, Tolong kubersaksi \nKabarkan ke s'luruh dunia, Engkau maha kuasa	
LSEB_187_s2	LSEB_187	Bait 3	Nama Yesus amat mulia, Yang lenyapkan susah \nLagu surga menyegarkan, Dan b'ri kedamaian	
LSEB_187_s3	LSEB_187	Bait 4	Kuasa dosa dihancurkan, Dia bebaskan aku \nDarah-Nya yang menyucikan, Tersedia bagiku	
LSEB_187_s4	LSEB_187	Bait 5	Bila mendengar Sabda-Nya, Yang mati bangkitlah \nYang berduka bergembira, Yang miskin percaya	
LSEB_187_s5	LSEB_187	Bait 6	Yang bisu tuli puji Dia, Oleh kuasa-Nya \nYang buta pun memandang-Nya, Yang lumpuh bersuka	
LSEB_188_s0	LSEB_188	Bait 1	Kusembah Jurus'lamat, Ia Raja dunia \nAku ta'u Ia hidup, selama-lamanya \nAku dengar suara-Nya, yang janjikan rahmat \nBila kuperlu Yesus, Ia dekat	
LSEB_188_s1	LSEB_188	Chorus	Yesus hidup, s'karang dan s'lamanya \nDengan aku Ia jalan, dan bercakap juga \nYesus hidup, Juruselamatku \nKu ta'u kar'na Ia hidup, Hidup di hatiku	
LSEB_188_s2	LSEB_188	Bait 2	S'karang dapat kulihat, wajah-Nya yang mulia \nMeski kurasa penat, ku tak putus asa \nKu ta'u Yesus memimpin, melalui topan \nSudah amat dekatlah, hari Tuhan.	
LSEB_188_s3	LSEB_188	Bait 3	Bersoraklah hai Kristen, lupakan bebanmu \nNyanyikan haleluya, pujilah Rajamu \nPenolong dan harapan, bagi yang cari Dia \nTiada yang mengasihi, s'perti Yesus.	
LSEB_189_s0	LSEB_189	Bait 1	Pandanglah Yesus, ya Bapaku \nYang b'ri hidup-Nya bagi aku \nHidupku hina penuh dosa \nLindungi aku di hidup-Nya	
LSEB_189_s1	LSEB_189	Chorus	Dalam hidup-Nya kuberlindung \nAgar hidupku jadi bersih \nHidupku hina penuh dosa \nOleh hidup-Nya aku suci	
LSEB_189_s2	LSEB_189	Bait 2	Jiwaku takut kar'na dosa \nYang menyebabkan luka parah \nLindungi aku Tuhan Allah \nDalam hidupku yang mulia.	
LSEB_189_s3	LSEB_189	Bait 3	B'rikan padaku keampunan \nAtas dosa dan kesalahan \nAku mau datang pada Tuhan \nDan hidup dalam kebenaran.	
LSEB_189_s4	LSEB_189	Bait 4	Diperdamaikan dengan Allah \nOleh kematian Yesus Tuhan \nAku menurut sabda Allah \nYang tunjukkan jalan ke surga.	
LSEB_190_s0	LSEB_190	Bait 1	Nyanyikanlah lagu surga \nMalaikat bersama kita \nHormat bagi Kristus Raja \nPuji Yesus, Domba Allah	
LSEB_190_s1	LSEB_190	Bait 2	Darah-Nya menebus aku \nMenghapus s'gala dosaku \nKujadi putra Sang Raja \nPuji Yesus, Domba Allah	
LSEB_190_s2	LSEB_190	Bait 3	Kepada-Nya yang tersalib \nHidup kami t'lah ditebus \nMuliakan Dia yang ajaib \nPuji Yesus, Domba Allah	
LSEB_190_s3	LSEB_190	Bait 4	Kepada-Nya dib'ri kuasa \nDi bumi dan jagad raya \nAgung, mulia nama Allah \nPuji Yesus, Domba Allah	
LSEB_190_s4	LSEB_190	Bait 5	Sepanjang hidup di dunia \nDan di surga bersama Dia \nKunyanyikan lagu surga \nPuji Yesus, Domba Allah	
LSEB_191_s0	LSEB_191	Bait 1	Tiada nama s'perti Yesus \nTerindah bagi semua \nKesukaan m'laikat surga \nDan umat-Nya di dunia	
LSEB_191_s1	LSEB_191	Chorus	Yesus, Yesus, Tiada nama s'perti Yesus \nYesus, Yesus, Nama Yesus yang terindah	
LSEB_192_s0	LSEB_192	Bait 1	Ya Roh Suci yang benar, Pimpinlah dengan sabar \nKami mohon tangan-Mu, Tuntun dengan kuasa-Mu \nJiwa kami yang penat, Pimpinlah jangan sesat \nBisiklah, “Hai yang lemah, Ikut Aku ke surga”	
LSEB_192_s1	LSEB_192	Bait 2	Ya Roh Suci datanglah, Tolong kami yang lemah \nJangan tinggalkan kami, Dalam dunia g'lap ini \nBila kami berduka, B'rikanlah damai surga \nBisiklah, “Hai yang lemah, Ikut Aku ke surga.”	
LSEB_192_s2	LSEB_192	Bait 3	Bila selesai kerja, Kami nantikan surga \nDan memandang hanyalah, Neg'ri suci yang baka \nDarah Yesus sucikan, Dosa dan kesalahan \nBisiklah, “Hai yang lemah, Ikut Aku ke surga.”	
LSEB_193_s0	LSEB_193	Bait 1	Roh suci tuntunlah aku, Sucikanlah hatiku \nHadirat-Mu di hatiku, Mari penuhi aku	
LSEB_193_s1	LSEB_193	Chorus	Penuhi hatiku, Yesus penuhi aku \nDengan hadirat-Mu, Allah, Penuhilah jiwaku	
LSEB_193_s2	LSEB_193	Bait 2	Oh, dengarlah seruanku, Penuhilah jiwaku \nAku perlu kuasa-Mu, Mari penuhi aku.	
LSEB_193_s3	LSEB_193	Bait 3	Amatlah lemah jiwaku, Aku harap pada-Mu \nB'rikan padaku berkat-Mu, Tinggallah dalam aku.	
LSEB_193_s4	LSEB_193	Bait 4	Sucikan dan s'lamatkanlah, Penuhilah jiwaku \nDan hatiku hiburkanlah, Penuhilah jiwaku.	
LSEB_194_s0	LSEB_194	Bait 1	Ya Roh Kudus isilah hatiku \nJauhkan godaan dunia ini \nLemahlah aku, kuatkan imanku \nDan Engkau saja yang kukasihi	
LSEB_194_s1	LSEB_194	Bait 2	Tidak kuminta ilham dan mimpi \nAtaupun wahyu dari Ilahi \nBukan kunjungan malaikat surga \nYang kumohon kedamaian jiwa	
LSEB_194_s2	LSEB_194	Bait 3	Engkaulah Allah dan Raja kami \nYang kami kasihi sep'nuh hati \nSalib-Mu itu ajar-ku bers'rah \nMencari Engkau dan mndapatnya	
LSEB_194_s3	LSEB_194	Bait 4	Ajarku merasa Tuhan dekat \nDan bergumul 'tuk kalahkan dosa \nAgar hidupku tidak tersesat \nSabar menanti jawaban doa	
LSEB_194_s4	LSEB_194	Bait 5	Ajarkan kami mengasihi-Mu \nS'perti kasihnya malaikat surga \nBaptiskanlah kami dengan Roh-Mu \nDi hati kami Allah bertakhta	
LSEB_195_s0	LSEB_195	Bait 1	Indah, sungguh indah Roh Suci \nDan ku ta'u Roh Tuhan hadir di sini	
LSEB_195_s1	LSEB_195	Chorus	Roh Kudus, Tuhan, Yang Ilahi \nPenuhi kami dengan kasih suci \nKar'na rahmat-Mu, kami memuji-Mu \nKami meyakini, kami hidup baru \nDi surga yang mulia	
LSEB_195_s2	LSEB_195	Bait 2	Indah, sungguh indah wajah-Nya \nDan ku ta'u semua merasa kuasa-Nya	
LSEB_196_s0	LSEB_196	Bait 1	O, nyala api Roh Kudus \nYang dulu t'lah mengurapi \nSemua hamba Tuhan Yesus \nPenuhilah jiwa kami	
LSEB_196_s1	LSEB_196	Bait 2	Mana Roh Suci yang silam? \nYang meteraikan Abraham \nHati Paulus dilembutkan \nOleh kuasa Roh Tuhan	
LSEB_196_s2	LSEB_196	Bait 3	Roh Suci di s'gala zaman \nMemasyhurkan kasih Allah \nYesaya pun dikuatkan \nDaud dib'ri bijaksana	
LSEB_196_s3	LSEB_196	Bait 4	Rahmat-Mu sangat berkuasa \nS'perti yang Elia t'rima \nYang buat Musa bercahaya \nDan hiburkan Ayub juga	
LSEB_196_s4	LSEB_196	Bait 5	Tuhan, Engkau yang dahulu \nMenjaga seg'nap umat-Mu \nB'rilah kami yang menunggu \nKelimpahan Roh Suci-Mu	
LSEB_197_s0	LSEB_197	Bait 1	Aku dengan hujan berkat \nTurun atas umat-Mu \nPada jiwaku yang penat \nB'rikanlah berkat itu	
LSEB_197_s1	LSEB_197	Chorus	Padaku, padaku, Curahkanlah berkat-Mu	
LSEB_197_s2	LSEB_197	Bait 2	Jangan tinggalkan ya Bapa \nMeski jahat jiwaku \nMeski cemar serta lemah \nKasihankanlah aku.	
LSEB_197_s3	LSEB_197	Bait 3	Meski lama kuberdosa \nDan dukakan hati-Mu \nAku tak berputus asa \nYa Tuhan s'lamatkanku.	
LSEB_197_s4	LSEB_197	Bait 4	Ya Roh Suci bukakanlah \nMata yang buta itu \nNyatakanlah kasih Yesus \nBisikanlah damai-Mu.	
LSEB_198_s0	LSEB_198	Bait 1	B'rilah Roh-Mu Tuhan, B'rikan hidup baru \nAgar kukasih umat-Mu, Dan kerja bagimu	
LSEB_198_s1	LSEB_198	Bait 2	B'rilah Roh-Mu Tuhan, Sucikan hatiku \nHingga ikut kehendak-Mu, Setia selalu	
LSEB_198_s2	LSEB_198	Bait 3	B'rilah Roh-Mu Tuhan, Kujadi milik-Mu \nHingga lenyap cinta dunia, Di dalam Api-Mu	
LSEB_198_s3	LSEB_198	Bait 4	B'rilah Roh-Mu Tuhan, Teguhkan imanku \nHingga hidupku sempurna, Kekal beserta-Mu	
LSEB_199_s0	LSEB_199	Bait 1	Roh Kudus, terang Allah \nSinarilah hatiku \nJauhkan malam dosa \nB'rilah t'rang di jalanku	
LSEB_199_s1	LSEB_199	Bait 2	Roh Kudus, kuasa Allah \nSucikanlah hatiku \nT'lah lama kuberdosa \nKuasailah jiwaku	
LSEB_199_s2	LSEB_199	Bait 3	Ya Roh Allah yang suci \nHiburkanlah hatiku \nSengsaraku angkatlah \nSembuhkanlah hatiku	
LSEB_199_s3	LSEB_199	Bait 4	Ya Roh Allah yang suci \nTinggallah di hatiku \nBuangkan semua berhala \nEngkau jadi Rajaku	
LSEB_200_s0	LSEB_200	Bait 1	B'rilah padaku Alkitab yang suci \nYang menyegarkan seg'nap jiwaku \nDan menyatakan Yesus sudah mati \nUntuk tebus dan s'lamatkan aku	
LSEB_200_s1	LSEB_200	Chorus	B'rilah padaku Alkitab yang suci \nLampu yang t'rangi s'luruh jalanku \nIsinya syarat, taurat, kasih, janji \nYang pimpin aku dalam hidupku	
LSEB_200_s2	LSEB_200	Bait 2	B'rilah padaku Alkitab yang suci \nWaktu hatiku takut dan susah \nBersabdalah di saat kubersedih \nYang memb'rikan sukacita surga.	
LSEB_200_s3	LSEB_200	Bait 3	B'rilah padaku Alkitab yang suci \nYang meringankan langkah kakiku \nYang hindarkan cobaan dunia ini \nDan tiap hari t'rangi jalanku.	
LSEB_200_s4	LSEB_200	Bait 4	B'rilah padaku Alkitab yang suci \nYang tunjukkan jalan kehidupan \nYang t'rangi jalan ke neg'ri yang suci \nTempat tinggalnya umat tebusan.	
LSEB_201_s0	LSEB_201	Bait 1	Tuhan, kupilih Firman-Mu \nMenuntun hidupku \nDi mana hati, pikiran \nSenang dan bahagia	
LSEB_201_s1	LSEB_201	Bait 2	Kurenung kisah kasih-Mu \nDan turut hukum-Mu \nJanji-Mu kupegang teguh \nSegarkan jiwaku	
LSEB_201_s2	LSEB_201	Bait 3	Dalam surga limpah berkat \nHidup pun bersemi \nHidupku tak akan tamat \nMulia dan suci	
LSEB_201_s3	LSEB_201	Bait 4	Sukacita yang terindah \nGanti dukacita \nHarapan mulia tercipta \nDi surga yang baka	
LSEB_202_s0	LSEB_202	Bait 1	Walau kuberbahasa malaikat \nDapat karunia bernubuat \nMenguasai pengetahuan \nDan gunung kupindahkan \nTanpa kasih aku hampa \nTanpa kasih tak berguna \nTuhanku, hidup-Mu penuh kasih \nAjarku mengasihi	
LSEB_202_s1	LSEB_202	Bait 2	Kasih itu sabar, murah hati \nTak memegahkan diri \nTak menyukai ketidakadilan \nTetapi kebenaran \nKasih tak berkesudahan \nTahan atas ujian \nTuhanku, hidup-Mu penuh kasih \nRahmat Tuhan kunanti	
LSEB_202_s2	LSEB_202	Bait 3	Pengetahuan kita tak lengkap \nDan bahasa roh lenyap \nTinggallah iman, harap dan kasih \nTerbesar ialah kasih \nTanpa kasih aku hampa \nTanpa kasih tak berguna \nTuhanku, hidup-Mu penuh kasih \nAjarku mengasihi	
LSEB_203_s0	LSEB_203	Bait 1	Firman-Mu pelita di kakiku \nDan suluh di jalanku	
LSEB_204_s0	LSEB_204	Bait 1	B'rikanlah ya Tuhan, Roti hidup \nKepadaku s'karang dengan cukup \nJiwaku yang lapar, kenyangkanlah \nSegarkanlah aku, ya Roh Allah	
LSEB_204_s1	LSEB_204	Bait 2	Sabda yang kut'rima s'karang Tuhan \nKuyakin memberi kes'lamatan \nLepaskan jiwaku dari dosa \nKujadi milik-Mu selamanya	
LSEB_204_s2	LSEB_204	Bait 3	Sabda-Mu yang Tuhan p'risai hidup \nYang b'ri perlindungan dengan cukup \nSucikan hatiku, b'rikanlah t'rang \nOleh sabda Allah aku menang	
LSEB_205_s0	LSEB_205	Bait 1	Apakah engkau susah dan penat \nTerselubung dalam gelap \nAdalah t'rang pada Jurus'lamat \nDan hidup limpah tetap	
LSEB_205_s1	LSEB_205	Chorus	Pandanglah pada Yesus \nLihat wajah-Nya yang mulia \nDan lenyaplah kes'nangan dunia \nDalam t'rang kemuliaan-Nya	
LSEB_205_s2	LSEB_205	Bait 2	Oleh kar'na kematian Yesus \nKami beroleh hidup s'nang \nSerta bebas dari kuasa dosa \nKar'na Dia kami menang.	
LSEB_205_s3	LSEB_205	Bait 3	Sabda-Nya takkan pernah gagal \nPercayalah kepada-Nya \nPergi ke dunia yang t'lah menyangkal \nKabarkan Injil surga.	
LSEB_206_s0	LSEB_206	Bait 1	Marilah orang berdosa, Cari rahmat Tuhan \nJikalau engkau percaya, Engkau dis'lamatkan	
LSEB_206_s1	LSEB_206	Chorus	Percayalah pada Yesus, Percaya s'karang \nTuhan Yesus mau s'lamatkan \nS'lamatkan s'karang	
LSEB_206_s2	LSEB_206	Bait 2	T'lah tertumpah darah Kristus, Agar kita s'lamat \nDatanglah kepada Yesus, Dan t'rimalah berkat.	
LSEB_206_s3	LSEB_206	Bait 3	Yesus Kristus kebenaran, Dan jalan ke surga \nPercayalah pada Tuhan, Dan s'lamat t'rimalah.	
LSEB_206_s4	LSEB_206	Bait 4	Mari ikut umat Allah, Berjalan ke surga \nDi sana kita bersuka, Memuji s'lamanya.	
LSEB_207_s0	LSEB_207	Bait 1	Ku-s'rahkan hidupku, Tertumpah darah-Ku \nAgar oleh itu, Tertebuslah engkau \nKar'namu Ku-b'ri hidup-Ku, Apa yang dib'rimu' \nKar'namu Ku-b'ri hidup-Ku, Apa yang dib'rimu'	
LSEB_207_s1	LSEB_207	Bait 2	Ku-tinggalkan surga, Datang ke dunia \nKu-tinggalkan Bapa, Bagi manusia \nSemuanya Aku tinggalkan, Apa kau tinggalkan' \nSemuanya Aku tinggalkan, Apa kau tinggalkan'	
LSEB_207_s2	LSEB_207	Bait 3	Ku t'lah menderita, Mati disalibkan \nSupaya olehnya, Engkau dis'lamatkan \nKar'namu semua Ku-tanggung, Apa yang kau tanggung' \nKar'namu semua Ku-tanggung, Apa yang kau tanggung'	
LSEB_208_s0	LSEB_208	Bait 1	Suara-Mu kudengar, Memanggil padaku \nAgar hatiku yang cemar, Dibasuh darah-Mu	
LSEB_208_s1	LSEB_208	Chorus	S'karang kudatang, Datang pada-Mu \nSucikan aku s'karang, Di dalam darah-Mu	
